Notes,Single-Year Ages,Single-Year Ages Code,Sex,Sex Code,Education,Education Code,Deaths,Population,Crude Rate
,39 years,39,Male,M,"Bachelor?s degree (BA, AB, BS)",6,708,Not Applicable,Not Applicable
,39 years,39,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,199,Not Applicable,Not Applicable
,39 years,39,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,72,Not Applicable,Not Applicable
,39 years,39,Male,M,Unknown or Not Stated,9,181,Not Applicable,Not Applicable
,39 years,39,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,40 years,40,Female,F,8th grade or less,1,164,Not Applicable,Not Applicable
,40 years,40,Female,F,9th through 12th grade with no diploma,2,593,Not Applicable,Not Applicable
,40 years,40,Female,F,High school graduate or GED completed,3,1975,Not Applicable,Not Applicable
,40 years,40,Female,F,"Some college credit, but not a degree.",4,814,Not Applicable,Not Applicable
,40 years,40,Female,F,"Associate degree (AA,AS)",5,398,Not Applicable,Not Applicable
,40 years,40,Female,F,"Bachelor?s degree (BA, AB, BS)",6,544,Not Applicable,Not Applicable
,40 years,40,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,213,Not Applicable,Not Applicable
,40 years,40,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,43,Not Applicable,Not Applicable
,40 years,40,Female,F,Unknown or Not Stated,9,79,Not Applicable,Not Applicable
,40 years,40,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,40 years,40,Male,M,8th grade or less,1,467,Not Applicable,Not Applicable
,40 years,40,Male,M,9th through 12th grade with no diploma,2,1376,Not Applicable,Not Applicable
,40 years,40,Male,M,High school graduate or GED completed,3,4220,Not Applicable,Not Applicable
,40 years,40,Male,M,"Some college credit, but not a degree.",4,1316,Not Applicable,Not Applicable
,40 years,40,Male,M,"Associate degree (AA,AS)",5,581,Not Applicable,Not Applicable
,40 years,40,Male,M,"Bachelor?s degree (BA, AB, BS)",6,766,Not Applicable,Not Applicable
,40 years,40,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,209,Not Applicable,Not Applicable
,40 years,40,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,71,Not Applicable,Not Applicable
,40 years,40,Male,M,Unknown or Not Stated,9,182,Not Applicable,Not Applicable
,40 years,40,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,41 years,41,Female,F,8th grade or less,1,176,Not Applicable,Not Applicable
,41 years,41,Female,F,9th through 12th grade with no diploma,2,595,Not Applicable,Not Applicable
,41 years,41,Female,F,High school graduate or GED completed,3,2075,Not Applicable,Not Applicable
,41 years,41,Female,F,"Some college credit, but not a degree.",4,811,Not Applicable,Not Applicable
,41 years,41,Female,F,"Associate degree (AA,AS)",5,476,Not Applicable,Not Applicable
,41 years,41,Female,F,"Bachelor?s degree (BA, AB, BS)",6,539,Not Applicable,Not Applicable
,41 years,41,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,187,Not Applicable,Not Applicable
,41 years,41,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,43,Not Applicable,Not Applicable
,41 years,41,Female,F,Unknown or Not Stated,9,95,Not Applicable,Not Applicable
,41 years,41,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,41 years,41,Male,M,8th grade or less,1,484,Not Applicable,Not Applicable
,41 years,41,Male,M,9th through 12th grade with no diploma,2,1377,Not Applicable,Not Applicable
,41 years,41,Male,M,High school graduate or GED completed,3,4383,Not Applicable,Not Applicable
,41 years,41,Male,M,"Some college credit, but not a degree.",4,1345,Not Applicable,Not Applicable
,41 years,41,Male,M,"Associate degree (AA,AS)",5,627,Not Applicable,Not Applicable
,41 years,41,Male,M,"Bachelor?s degree (BA, AB, BS)",6,759,Not Applicable,Not Applicable
,41 years,41,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,198,Not Applicable,Not Applicable
,41 years,41,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,69,Not Applicable,Not Applicable
,41 years,41,Male,M,Unknown or Not Stated,9,239,Not Applicable,Not Applicable
,41 years,41,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,42 years,42,Female,F,8th grade or less,1,196,Not Applicable,Not Applicable
,42 years,42,Female,F,9th through 12th grade with no diploma,2,641,Not Applicable,Not Applicable
,42 years,42,Female,F,High school graduate or GED completed,3,2134,Not Applicable,Not Applicable
,42 years,42,Female,F,"Some college credit, but not a degree.",4,850,Not Applicable,Not Applicable
,42 years,42,Female,F,"Associate degree (AA,AS)",5,490,Not Applicable,Not Applicable
,42 years,42,Female,F,"Bachelor?s degree (BA, AB, BS)",6,562,Not Applicable,Not Applicable
,42 years,42,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,215,Not Applicable,Not Applicable
,42 years,42,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,50,Not Applicable,Not Applicable
,42 years,42,Female,F,Unknown or Not Stated,9,90,Not Applicable,Not Applicable
,42 years,42,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,42 years,42,Male,M,8th grade or less,1,489,Not Applicable,Not Applicable
,42 years,42,Male,M,9th through 12th grade with no diploma,2,1362,Not Applicable,Not Applicable
,42 years,42,Male,M,High school graduate or GED completed,3,4435,Not Applicable,Not Applicable
,42 years,42,Male,M,"Some college credit, but not a degree.",4,1344,Not Applicable,Not Applicable
,42 years,42,Male,M,"Associate degree (AA,AS)",5,603,Not Applicable,Not Applicable
,42 years,42,Male,M,"Bachelor?s degree (BA, AB, BS)",6,782,Not Applicable,Not Applicable
,42 years,42,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,233,Not Applicable,Not Applicable
,42 years,42,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,80,Not Applicable,Not Applicable
,42 years,42,Male,M,Unknown or Not Stated,9,191,Not Applicable,Not Applicable
,42 years,42,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,43 years,43,Female,F,8th grade or less,1,179,Not Applicable,Not Applicable
,43 years,43,Female,F,9th through 12th grade with no diploma,2,638,Not Applicable,Not Applicable
,43 years,43,Female,F,High school graduate or GED completed,3,2166,Not Applicable,Not Applicable
,43 years,43,Female,F,"Some college credit, but not a degree.",4,856,Not Applicable,Not Applicable
,43 years,43,Female,F,"Associate degree (AA,AS)",5,504,Not Applicable,Not Applicable
,43 years,43,Female,F,"Bachelor?s degree (BA, AB, BS)",6,564,Not Applicable,Not Applicable
,43 years,43,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,232,Not Applicable,Not Applicable
,43 years,43,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,57,Not Applicable,Not Applicable
,43 years,43,Female,F,Unknown or Not Stated,9,88,Not Applicable,Not Applicable
,43 years,43,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,43 years,43,Male,M,8th grade or less,1,480,Not Applicable,Not Applicable
,43 years,43,Male,M,9th through 12th grade with no diploma,2,1385,Not Applicable,Not Applicable
,43 years,43,Male,M,High school graduate or GED completed,3,4501,Not Applicable,Not Applicable
,43 years,43,Male,M,"Some college credit, but not a degree.",4,1411,Not Applicable,Not Applicable
,43 years,43,Male,M,"Associate degree (AA,AS)",5,586,Not Applicable,Not Applicable
,43 years,43,Male,M,"Bachelor?s degree (BA, AB, BS)",6,800,Not Applicable,Not Applicable
,43 years,43,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,223,Not Applicable,Not Applicable
,43 years,43,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,92,Not Applicable,Not Applicable
,43 years,43,Male,M,Unknown or Not Stated,9,230,Not Applicable,Not Applicable
,43 years,43,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,44 years,44,Female,F,8th grade or less,1,203,Not Applicable,Not Applicable
,44 years,44,Female,F,9th through 12th grade with no diploma,2,587,Not Applicable,Not Applicable
,44 years,44,Female,F,High school graduate or GED completed,3,2221,Not Applicable,Not Applicable
,44 years,44,Female,F,"Some college credit, but not a degree.",4,858,Not Applicable,Not Applicable
,44 years,44,Female,F,"Associate degree (AA,AS)",5,505,Not Applicable,Not Applicable
,44 years,44,Female,F,"Bachelor?s degree (BA, AB, BS)",6,621,Not Applicable,Not Applicable
,44 years,44,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,222,Not Applicable,Not Applicable
,44 years,44,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,45,Not Applicable,Not Applicable
,44 years,44,Female,F,Unknown or Not Stated,9,113,Not Applicable,Not Applicable
,44 years,44,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,44 years,44,Male,M,8th grade or less,1,551,Not Applicable,Not Applicable
,44 years,44,Male,M,9th through 12th grade with no diploma,2,1355,Not Applicable,Not Applicable
,44 years,44,Male,M,High school graduate or GED completed,3,4556,Not Applicable,Not Applicable
,44 years,44,Male,M,"Some college credit, but not a degree.",4,1395,Not Applicable,Not Applicable
,44 years,44,Male,M,"Associate degree (AA,AS)",5,660,Not Applicable,Not Applicable
,44 years,44,Male,M,"Bachelor?s degree (BA, AB, BS)",6,829,Not Applicable,Not Applicable
,44 years,44,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,249,Not Applicable,Not Applicable
,44 years,44,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,72,Not Applicable,Not Applicable
,44 years,44,Male,M,Unknown or Not Stated,9,224,Not Applicable,Not Applicable
,44 years,44,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,45 years,45,Female,F,8th grade or less,1,219,Not Applicable,Not Applicable
,45 years,45,Female,F,9th through 12th grade with no diploma,2,650,Not Applicable,Not Applicable
,45 years,45,Female,F,High school graduate or GED completed,3,2144,Not Applicable,Not Applicable
,45 years,45,Female,F,"Some college credit, but not a degree.",4,944,Not Applicable,Not Applicable
,45 years,45,Female,F,"Associate degree (AA,AS)",5,532,Not Applicable,Not Applicable
,45 years,45,Female,F,"Bachelor?s degree (BA, AB, BS)",6,593,Not Applicable,Not Applicable
,45 years,45,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,247,Not Applicable,Not Applicable
,45 years,45,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,42,Not Applicable,Not Applicable
,45 years,45,Female,F,Unknown or Not Stated,9,94,Not Applicable,Not Applicable
,45 years,45,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,45 years,45,Male,M,8th grade or less,1,565,Not Applicable,Not Applicable
,45 years,45,Male,M,9th through 12th grade with no diploma,2,1405,Not Applicable,Not Applicable
,45 years,45,Male,M,High school graduate or GED completed,3,4559,Not Applicable,Not Applicable
,45 years,45,Male,M,"Some college credit, but not a degree.",4,1435,Not Applicable,Not Applicable
,45 years,45,Male,M,"Associate degree (AA,AS)",5,615,Not Applicable,Not Applicable
,45 years,45,Male,M,"Bachelor?s degree (BA, AB, BS)",6,806,Not Applicable,Not Applicable
,45 years,45,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,274,Not Applicable,Not Applicable
,45 years,45,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,88,Not Applicable,Not Applicable
,45 years,45,Male,M,Unknown or Not Stated,9,219,Not Applicable,Not Applicable
,45 years,45,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,46 years,46,Female,F,8th grade or less,1,229,Not Applicable,Not Applicable
,46 years,46,Female,F,9th through 12th grade with no diploma,2,628,Not Applicable,Not Applicable
,46 years,46,Female,F,High school graduate or GED completed,3,2312,Not Applicable,Not Applicable
,46 years,46,Female,F,"Some college credit, but not a degree.",4,1021,Not Applicable,Not Applicable
,46 years,46,Female,F,"Associate degree (AA,AS)",5,564,Not Applicable,Not Applicable
,46 years,46,Female,F,"Bachelor?s degree (BA, AB, BS)",6,646,Not Applicable,Not Applicable
,46 years,46,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,265,Not Applicable,Not Applicable
,46 years,46,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,65,Not Applicable,Not Applicable
,46 years,46,Female,F,Unknown or Not Stated,9,126,Not Applicable,Not Applicable
,46 years,46,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,46 years,46,Male,M,8th grade or less,1,619,Not Applicable,Not Applicable
,46 years,46,Male,M,9th through 12th grade with no diploma,2,1411,Not Applicable,Not Applicable
,46 years,46,Male,M,High school graduate or GED completed,3,4779,Not Applicable,Not Applicable
,46 years,46,Male,M,"Some college credit, but not a degree.",4,1508,Not Applicable,Not Applicable
,46 years,46,Male,M,"Associate degree (AA,AS)",5,648,Not Applicable,Not Applicable
,46 years,46,Male,M,"Bachelor?s degree (BA, AB, BS)",6,871,Not Applicable,Not Applicable
,46 years,46,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,253,Not Applicable,Not Applicable
,46 years,46,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,98,Not Applicable,Not Applicable
,46 years,46,Male,M,Unknown or Not Stated,9,262,Not Applicable,Not Applicable
,46 years,46,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,47 years,47,Female,F,8th grade or less,1,291,Not Applicable,Not Applicable
,47 years,47,Female,F,9th through 12th grade with no diploma,2,674,Not Applicable,Not Applicable
,47 years,47,Female,F,High school graduate or GED completed,3,2413,Not Applicable,Not Applicable
,47 years,47,Female,F,"Some college credit, but not a degree.",4,983,Not Applicable,Not Applicable
,47 years,47,Female,F,"Associate degree (AA,AS)",5,587,Not Applicable,Not Applicable
,47 years,47,Female,F,"Bachelor?s degree (BA, AB, BS)",6,715,Not Applicable,Not Applicable
,47 years,47,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,246,Not Applicable,Not Applicable
,47 years,47,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,53,Not Applicable,Not Applicable
,47 years,47,Female,F,Unknown or Not Stated,9,101,Not Applicable,Not Applicable
,47 years,47,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,47 years,47,Male,M,8th grade or less,1,644,Not Applicable,Not Applicable
,47 years,47,Male,M,9th through 12th grade with no diploma,2,1412,Not Applicable,Not Applicable
,47 years,47,Male,M,High school graduate or GED completed,3,4753,Not Applicable,Not Applicable
,47 years,47,Male,M,"Some college credit, but not a degree.",4,1555,Not Applicable,Not Applicable
,47 years,47,Male,M,"Associate degree (AA,AS)",5,691,Not Applicable,Not Applicable
,47 years,47,Male,M,"Bachelor?s degree (BA, AB, BS)",6,881,Not Applicable,Not Applicable
,47 years,47,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,259,Not Applicable,Not Applicable
,47 years,47,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,97,Not Applicable,Not Applicable
,47 years,47,Male,M,Unknown or Not Stated,9,274,Not Applicable,Not Applicable
,47 years,47,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,48 years,48,Female,F,8th grade or less,1,314,Not Applicable,Not Applicable
,48 years,48,Female,F,9th through 12th grade with no diploma,2,689,Not Applicable,Not Applicable
,48 years,48,Female,F,High school graduate or GED completed,3,2758,Not Applicable,Not Applicable
,48 years,48,Female,F,"Some college credit, but not a degree.",4,1078,Not Applicable,Not Applicable
,48 years,48,Female,F,"Associate degree (AA,AS)",5,656,Not Applicable,Not Applicable
,48 years,48,Female,F,"Bachelor?s degree (BA, AB, BS)",6,722,Not Applicable,Not Applicable
,48 years,48,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,320,Not Applicable,Not Applicable
,48 years,48,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,64,Not Applicable,Not Applicable
,48 years,48,Female,F,Unknown or Not Stated,9,119,Not Applicable,Not Applicable
,48 years,48,Female,F,Not Available,10,0,Not Applicable,Not Applicable
,48 years,48,Male,M,8th grade or less,1,674,Not Applicable,Not Applicable
,48 years,48,Male,M,9th through 12th grade with no diploma,2,1425,Not Applicable,Not Applicable
,48 years,48,Male,M,High school graduate or GED completed,3,5159,Not Applicable,Not Applicable
,48 years,48,Male,M,"Some college credit, but not a degree.",4,1661,Not Applicable,Not Applicable
,48 years,48,Male,M,"Associate degree (AA,AS)",5,694,Not Applicable,Not Applicable
,48 years,48,Male,M,"Bachelor?s degree (BA, AB, BS)",6,979,Not Applicable,Not Applicable
,48 years,48,Male,M,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,269,Not Applicable,Not Applicable
,48 years,48,Male,M,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,106,Not Applicable,Not Applicable
,48 years,48,Male,M,Unknown or Not Stated,9,277,Not Applicable,Not Applicable
,48 years,48,Male,M,Not Available,10,0,Not Applicable,Not Applicable
,49 years,49,Female,F,8th grade or less,1,326,Not Applicable,Not Applicable
,49 years,49,Female,F,9th through 12th grade with no diploma,2,811,Not Applicable,Not Applicable
,49 years,49,Female,F,High school graduate or GED completed,3,2927,Not Applicable,Not Applicable
,49 years,49,Female,F,"Some college credit, but not a degree.",4,1215,Not Applicable,Not Applicable
,49 years,49,Female,F,"Associate degree (AA,AS)",5,741,Not Applicable,Not Applicable
,49 years,49,Female,F,"Bachelor?s degree (BA, AB, BS)",6,774,Not Applicable,Not Applicable
,49 years,49,Female,F,"Master?s degree (MA, MS, MEng, MEd, MSW, MBA)",7,282,Not Applicable,Not Applicable
,49 years,49,Female,F,"Doctorate (PhD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,76,Not Applicable,Not Applicable
,49 years,49,Female,F,Unknown or Not Stated,9,138,Not Applicable,Not Applicable
,49 years,49,Female,F,Not Available,10,0,Not Applicable,Not Applicable
